CreationTime          LastWriteTime         FullName
8/2/2026 10:32:30 PM  8/2/2026 10:32:31 PM  C:\MGU\library\reference\fact-sheets\government-programs\federal-school-...
8/2/2026 11:03:15 PM  8/2/2026 11:03:17 PM  C:\MGU\library\reference\fact-sheets\government-programs\pell-grant-prog...
8/2/2026 11:04:20 PM  8/2/2026 11:04:23 PM  C:\MGU\library\reference\fact-sheets\government-programs\disadvantaged-b...
8/2/2026 11:05:07 PM  8/2/2026 11:05:09 PM  C:\MGU\library\reference\fact-sheets\government-programs\federal-emergen...
8/2/2026 11:11:26 PM  8/2/2026 11:11:27 PM  C:\MGU\library\reference\fact-sheets\government-programs\community-orien...
8/2/2026 11:14:14 PM  8/2/2026 11:14:15 PM  C:\MGU\library\reference\fact-sheets\government-programs\disaster-housin...
8/2/2026 11:14:42 PM  8/2/2026 11:14:44 PM  C:\MGU\library\reference\fact-sheets\government-programs\minority-busine...
8/2/2026 11:17:52 PM  8/2/2026 11:17:54 PM  C:\MGU\library\reference\fact-sheets\government-programs\federal-work-st...
8/2/2026 11:20:22 PM  8/2/2026 11:20:24 PM  C:\MGU\library\reference\fact-sheets\government-programs\byrne-justice-a...
8/2/2026 11:26:14 PM  8/2/2026 11:26:15 PM  C:\MGU\library\reference\fact-sheets\government-programs\community-devel...
8/2/2026 11:26:29 PM  8/2/2026 11:26:29 PM  C:\MGU\library\reference\fact-sheets\government-programs\hurricane-katri...
8/2/2026 11:28:02 PM  8/2/2026 11:28:04 PM  C:\MGU\library\reference\fact-sheets\government-programs\trio-programs.html
8/2/2026 11:29:09 PM  8/2/2026 11:29:11 PM  C:\MGU\library\reference\fact-sheets\government-programs\federal-prison-...
8/2/2026 11:40:42 PM  8/2/2026 11:40:49 PM  C:\MGU\library\reference\fact-sheets\government-programs\economic-injury...
8/2/2026 11:41:19 PM  8/2/2026 11:41:22 PM  C:\MGU\library\reference\fact-sheets\government-programs\new-markets-tax...
8/2/2026 11:41:54 PM  8/2/2026 11:42:23 PM  C:\MGU\library\reference\fact-sheets\government-programs\weed-and-seed-p...
8/2/2026 11:42:51 PM  8/2/2026 11:43:04 PM  C:\MGU\library\reference\fact-sheets\government-programs\upward-bound-pr...
8/2/2026 11:53:59 PM  8/2/2026 11:54:00 PM  C:\MGU\library\reference\fact-sheets\government-programs\earned-income-t...
8/2/2026 11:54:09 PM  8/2/2026 11:54:10 PM  C:\MGU\library\reference\fact-sheets\government-programs\project-safe-ne...
8/2/2026 11:54:33 PM  8/2/2026 11:54:34 PM  C:\MGU\library\reference\fact-sheets\government-programs\talent-search-p...
8/2/2026 11:54:46 PM  8/2/2026 11:54:46 PM  C:\MGU\library\reference\fact-sheets\government-programs\hbcu-title-iii-...
8/3/2026 12:05:25 AM  8/3/2026 12:05:27 AM  C:\MGU\library\reference\fact-sheets\government-programs\emergency-renta...
8/3/2026 12:05:49 AM  8/3/2026 12:05:50 AM  C:\MGU\library\reference\fact-sheets\government-programs\operation-cease...
8/3/2026 12:06:01 AM  8/3/2026 12:06:03 AM  C:\MGU\library\reference\fact-sheets\government-programs\child-tax-credi...
8/3/2026 12:12:59 AM  8/3/2026 12:13:02 AM  C:\MGU\library\reference\fact-sheets\government-programs\workforce-innov...
8/3/2026 12:28:23 AM  8/3/2026 12:28:25 AM  C:\MGU\library\reference\fact-sheets\government-programs\homeowner-assis...
8/3/2026 12:28:46 AM  8/3/2026 12:28:47 AM  C:\MGU\library\reference\fact-sheets\government-programs\drug-free-commu...
8/3/2026 12:28:55 AM  8/3/2026 12:28:55 AM  C:\MGU\library\reference\fact-sheets\government-programs\unemployment-in...
8/3/2026 12:57:22 AM  8/3/2026 12:57:24 AM  C:\MGU\library\reference\fact-sheets\government-programs\high-intensity-...
8/3/2026 12:57:25 AM  8/3/2026 12:57:26 AM  C:\MGU\library\reference\fact-sheets\government-programs\federal-crop-in...
8/3/2026 1:14:25 AM   8/3/2026 1:14:28 AM   C:\MGU\library\reference\fact-sheets\government-programs\usda-farm-loan-...
8/3/2026 1:14:56 AM   8/3/2026 1:14:57 AM   C:\MGU\library\reference\fact-sheets\government-programs\gi-bill-educati...
8/3/2026 1:16:09 AM   8/3/2026 1:16:19 AM   C:\MGU\library\reference\fact-sheets\government-programs\drug-abuse-resi...
8/3/2026 1:16:15 AM   8/3/2026 1:16:21 AM   C:\MGU\library\reference\fact-sheets\government-programs\registered-appr...
8/3/2026 1:29:16 AM   8/3/2026 1:29:17 AM   C:\MGU\library\reference\fact-sheets\government-programs\federal-witness...
8/3/2026 1:34:05 AM   8/3/2026 1:34:07 AM   C:\MGU\library\reference\fact-sheets\government-programs\sba-7a-loan-pro...
8/3/2026 1:36:17 AM   8/3/2026 1:36:19 AM   C:\MGU\library\reference\fact-sheets\government-programs\historically-un...
8/3/2026 1:38:04 AM   8/3/2026 1:38:06 AM   C:\MGU\library\reference\fact-sheets\government-programs\social-security...
8/3/2026 1:40:17 AM   8/3/2026 1:40:26 AM   C:\MGU\library\reference\fact-sheets\government-programs\job-corps.html
8/3/2026 1:44:57 AM   8/3/2026 1:44:58 AM   C:\MGU\library\reference\fact-sheets\government-programs\volunteers-in-s...
8/3/2026 1:45:32 AM   8/3/2026 1:45:35 AM   C:\MGU\library\reference\fact-sheets\government-programs\women-infants-a...
8/3/2026 1:51:28 AM   8/3/2026 1:51:31 AM   C:\MGU\library\reference\fact-sheets\government-programs\farmers-home-ad...
8/3/2026 1:55:05 AM   8/3/2026 1:55:09 AM   C:\MGU\library\reference\fact-sheets\government-programs\cointelpro.html
8/3/2026 2:09:11 AM   8/3/2026 2:09:13 AM   C:\MGU\library\reference\fact-sheets\government-programs\fbi-racial-matt...
8/3/2026 2:11:48 AM   8/3/2026 2:11:49 AM   C:\MGU\library\reference\fact-sheets\government-programs\rural-electrifi...
8/3/2026 2:15:14 AM   8/3/2026 2:15:16 AM   C:\MGU\library\reference\fact-sheets\government-programs\countering-viol...
8/3/2026 2:15:58 AM   8/3/2026 2:15:59 AM   C:\MGU\library\reference\fact-sheets\government-programs\fbi-racial-matt...
8/3/2026 2:18:12 AM   8/3/2026 2:18:14 AM   C:\MGU\desk\books\Foreign Languages\french\v2\chapter-08-acheter-compare...
8/3/2026 2:21:02 AM   8/3/2026 2:21:04 AM   C:\MGU\library\reference\fact-sheets\government-programs\operation-legen...
8/3/2026 2:25:03 AM   8/3/2026 2:25:03 AM   C:\MGU\desk\books\Foreign Languages\french\v2\chapter-07-demarches-servi...
8/3/2026 2:28:28 AM   8/3/2026 2:28:30 AM   C:\MGU\library\reference\fact-sheets\government-programs\american-rescue...
8/3/2026 2:28:38 AM   8/3/2026 2:28:39 AM   C:\MGU\library\reference\fact-sheets\government-programs\pandemic-unempl...
8/3/2026 2:29:41 AM   8/3/2026 2:29:44 AM   C:\MGU\library\reference\fact-sheets\government-programs\infrastructure-...
8/3/2026 2:38:27 AM   8/3/2026 2:38:28 AM   C:\MGU\library\reference\fact-sheets\government-programs\paycheck-protec...
8/4/2026 11:29:51 PM  8/4/2026 11:29:53 PM  C:\MGU\desk\books\Foreign Languages\french\v2\chapter-09-sante-conseils-...
8/5/2026 4:11:48 PM   8/5/2026 4:14:10 PM   C:\MGU\desk\dict\what is the purpose of ethics.txt
8/5/2026 4:14:24 PM   8/5/2026 4:16:23 PM   C:\MGU\desk\dict\normative by decree.txt
8/5/2026 4:16:37 PM   8/5/2026 4:18:12 PM   C:\MGU\desk\dict\at arm's length.txt
8/5/2026 4:18:38 PM   8/5/2026 4:24:06 PM   C:\MGU\desk\dict\are political parties non profits.txt
8/5/2026 4:24:21 PM   8/5/2026 4:29:14 PM   C:\MGU\desk\dict\from where does authority originate.txt
8/5/2026 4:26:12 PM   8/5/2026 4:29:11 PM   C:\MGU\desk\gemini\questions\Should every institution have a written jur...
8/5/2026 4:29:25 PM   8/5/2026 4:30:46 PM   C:\MGU\desk\gemini\questions\what do you call a basic explanation of a c...
8/5/2026 4:31:05 PM   8/5/2026 4:34:25 PM   C:\MGU\desk\gemini\questions\what are the types of evidence.txt
8/5/2026 4:35:33 PM   8/5/2026 4:36:05 PM   C:\MGU\desk\gemini\questions\Uncertainty may limit accusation without re...
8/5/2026 4:36:42 PM   8/5/2026 4:36:42 PM   C:\MGU\desk\gemini\questions\Military Reconstruction refers to t.txt
8/5/2026 4:36:49 PM   8/5/2026 5:03:02 PM   C:\MGU\desk\gemini\questions\Presidential Reconstruction.txt
8/5/2026 4:47:29 PM   8/5/2026 5:00:17 PM   C:\MGU\desk\gemini\questions\reconstruction era.txt
8/5/2026 5:06:16 PM   8/5/2026 5:06:18 PM   C:\MGU\desk\gemini\people\lady godiva.txt
8/5/2026 5:06:52 PM   8/5/2026 5:23:18 PM   C:\MGU\desk\gemini\events\watts riots.txt
8/5/2026 5:23:44 PM   8/6/2026 1:20:52 PM   C:\MGU\desk\gemini\court cases\United States v. Cruikshank.txt
8/6/2026 12:10:40 PM  8/6/2026 12:13:15 PM  C:\MGU\desk\gemini\quiz\reconstruction
8/6/2026 12:14:44 PM  8/6/2026 12:19:52 PM  C:\MGU\desk\gemini\events\When did republicans become racist.txt
8/6/2026 12:20:30 PM  8/7/2026 3:26:03 AM   C:\MGU\desk\gemini\court cases\dred Scott case.txt
8/6/2026 12:28:57 PM  8/6/2026 1:15:49 PM   C:\MGU\desk\gemini\hate speech\mayate.txt
8/6/2026 12:38:44 PM  8/6/2026 12:39:57 PM  C:\MGU\desk\books\Foreign Languages\french\v2\chapter-10-bilan-2-resoudr...
8/6/2026 1:07:36 PM   8/6/2026 1:07:36 PM   C:\MGU\desk\gemini\court cases\Civil Rights Cases of 1883.txt
8/6/2026 1:27:50 PM   8/6/2026 1:31:12 PM   C:\MGU\desk\gemini\people\master p.txt
8/6/2026 1:31:53 PM   8/6/2026 1:31:53 PM   C:\MGU\desk\gemini\people\kerner commisaion.txt
8/7/2026 1:47:39 AM   8/7/2026 1:47:39 AM   C:\MGU\desk\library\government programs  fact sheets.txt
8/7/2026 1:48:16 AM   8/7/2026 1:48:16 AM   C:\MGU\desk\library\factsheets artitecture.txt
8/7/2026 1:48:28 AM   8/7/2026 1:48:28 AM   C:\MGU\desk\library\factsheets artitecture-2.txt
8/7/2026 1:48:40 AM   8/7/2026 1:48:40 AM   C:\MGU\desk\library\factsheets artitecture-3.txt
8/7/2026 1:48:49 AM   8/7/2026 1:48:49 AM   C:\MGU\desk\library\factsheets artitecture-4.txt
8/7/2026 1:48:58 AM   8/7/2026 1:48:59 AM   C:\MGU\desk\library\factsheets artitecture-5.txt
8/7/2026 1:49:13 AM   8/7/2026 1:49:13 AM   C:\MGU\desk\library\factsheets artitecture-6.txt
8/7/2026 1:49:30 AM   8/7/2026 1:49:31 AM   C:\MGU\desk\library\factsheets artitecture-7.txt
8/7/2026 1:49:46 AM   8/7/2026 1:49:46 AM   C:\MGU\desk\normative text.txt
8/7/2026 1:49:59 AM   8/7/2026 1:49:59 AM   C:\MGU\desk\breeding programs.txt
8/7/2026 1:50:12 AM   8/7/2026 1:50:12 AM   C:\MGU\desk\nertwork level classification.txt
8/7/2026 1:50:28 AM   8/7/2026 1:50:29 AM   C:\MGU\desk\answers.txt
8/7/2026 3:24:23 AM   8/7/2026 3:24:24 AM   C:\MGU\desk\douglass views on lincoln.txt
8/7/2026 3:26:54 AM   8/7/2026 3:26:56 AM   C:\MGU\desk\books\Foreign Languages\french\v2\chapter-11-preparer-et-rac...
8/7/2026 11:43:01 AM  8/7/2026 11:43:03 AM  C:\MGU\desk\books\Foreign Languages\french\v2\chapter-12-medias-informat...
8/7/2026 11:47:39 AM  8/7/2026 11:47:39 AM  C:\MGU\desk\webp\biology\biology.png
8/7/2026 12:06:26 PM  8/7/2026 12:06:26 PM  C:\MGU\desk\webp\biology\organelles.png
8/7/2026 12:06:26 PM  8/7/2026 12:06:26 PM  C:\MGU\desk\webp\biology\cell-functions.png
8/7/2026 12:30:28 PM  8/7/2026 12:30:28 PM  C:\MGU\desk\webp\biology\atom.png
8/7/2026 12:30:28 PM  8/7/2026 12:30:28 PM  C:\MGU\desk\webp\biology\molecule.png
8/7/2026 12:30:28 PM  8/7/2026 12:30:28 PM  C:\MGU\desk\webp\biology\organ.png
8/7/2026 12:30:28 PM  8/7/2026 12:30:28 PM  C:\MGU\desk\webp\biology\cell.png
8/7/2026 12:30:28 PM  8/7/2026 12:30:28 PM  C:\MGU\desk\webp\biology\tissue.png
8/7/2026 12:34:02 PM  8/7/2026 12:34:03 PM  C:\MGU\image\infographic\biology\atom.webp
8/7/2026 12:34:03 PM  8/7/2026 12:34:03 PM  C:\MGU\image\infographic\biology\biology.webp
8/7/2026 12:34:03 PM  8/7/2026 12:34:03 PM  C:\MGU\image\infographic\biology\cell-functions.webp
8/7/2026 12:34:03 PM  8/7/2026 12:34:03 PM  C:\MGU\image\infographic\biology\cell.webp
8/7/2026 12:34:03 PM  8/7/2026 12:34:04 PM  C:\MGU\image\infographic\biology\molecule.webp
8/7/2026 12:34:04 PM  8/7/2026 12:34:04 PM  C:\MGU\image\infographic\biology\organ.webp
8/7/2026 12:34:04 PM  8/7/2026 12:34:04 PM  C:\MGU\image\infographic\biology\organelles.webp
8/7/2026 12:34:04 PM  8/7/2026 12:34:04 PM  C:\MGU\image\infographic\biology\tissue.webp
8/7/2026 12:35:53 PM  8/7/2026 12:35:53 PM  C:\MGU\desk\webp\biology\organism.png
8/7/2026 12:35:54 PM  8/7/2026 12:35:54 PM  C:\MGU\desk\webp\biology\population.png
8/7/2026 12:35:54 PM  8/7/2026 12:35:54 PM  C:\MGU\desk\webp\biology\community.png
8/7/2026 12:35:55 PM  8/7/2026 12:35:55 PM  C:\MGU\desk\webp\biology\ecosystem.png
8/7/2026 12:35:55 PM  8/7/2026 12:35:55 PM  C:\MGU\desk\webp\biology\biosphrere.png
8/7/2026 12:40:15 PM  8/7/2026 12:40:15 PM  C:\MGU\desk\webp\biology\atom.webp
8/7/2026 12:40:15 PM  8/7/2026 12:40:15 PM  C:\MGU\desk\webp\biology\biology.webp
8/7/2026 12:40:15 PM  8/7/2026 12:40:15 PM  C:\MGU\desk\webp\biology\biosphrere.webp
8/7/2026 12:40:16 PM  8/7/2026 12:40:16 PM  C:\MGU\desk\webp\biology\cell-functions.webp
8/7/2026 12:40:16 PM  8/7/2026 12:40:16 PM  C:\MGU\desk\webp\biology\cell.webp
8/7/2026 12:40:16 PM  8/7/2026 12:40:16 PM  C:\MGU\desk\webp\biology\community.webp
8/7/2026 12:40:16 PM  8/7/2026 12:40:16 PM  C:\MGU\desk\webp\biology\ecosystem.webp
8/7/2026 12:40:16 PM  8/7/2026 12:40:16 PM  C:\MGU\desk\webp\biology\molecule.webp
8/7/2026 12:40:16 PM  8/7/2026 12:40:17 PM  C:\MGU\desk\webp\biology\organ.webp
8/7/2026 12:40:17 PM  8/7/2026 12:40:17 PM  C:\MGU\desk\webp\biology\organelles.webp
8/7/2026 12:40:17 PM  8/7/2026 12:40:17 PM  C:\MGU\desk\webp\biology\organism.webp
8/7/2026 12:40:17 PM  8/7/2026 12:40:17 PM  C:\MGU\desk\webp\biology\population.webp
8/7/2026 12:40:17 PM  8/7/2026 12:40:18 PM  C:\MGU\desk\webp\biology\tissue.webp
8/7/2026 12:40:37 PM  8/7/2026 12:40:15 PM  C:\MGU\image\infographic\biology\biosphrere.webp
8/7/2026 12:40:37 PM  8/7/2026 12:40:16 PM  C:\MGU\image\infographic\biology\community.webp
8/7/2026 12:40:37 PM  8/7/2026 12:40:16 PM  C:\MGU\image\infographic\biology\ecosystem.webp
8/7/2026 12:40:37 PM  8/7/2026 12:40:17 PM  C:\MGU\image\infographic\biology\organism.webp
8/7/2026 12:40:37 PM  8/7/2026 12:40:17 PM  C:\MGU\image\infographic\biology\population.webp
8/7/2026 1:11:01 PM   8/7/2026 1:11:01 PM   C:\MGU\desk\webp\biology\natural-selection.png
8/7/2026 1:11:03 PM   8/7/2026 1:11:04 PM   C:\MGU\desk\webp\biology\adaptation.png
8/7/2026 1:11:06 PM   8/7/2026 1:11:06 PM   C:\MGU\desk\webp\biology\speciation.png
8/7/2026 1:11:09 PM   8/7/2026 1:11:09 PM   C:\MGU\desk\webp\biology\common-ancestry.png
8/7/2026 1:11:13 PM   8/7/2026 1:11:13 PM   C:\MGU\desk\webp\biology\genetic-drift.png
8/7/2026 1:25:08 PM   8/7/2026 1:25:08 PM   C:\MGU\desk\webp\biology\energy-flow.png
8/7/2026 1:25:09 PM   8/7/2026 1:25:10 PM   C:\MGU\desk\webp\biology\sunlight.png
8/7/2026 1:25:11 PM   8/7/2026 1:25:11 PM   C:\MGU\desk\webp\biology\atp.png
8/7/2026 1:25:11 PM   8/7/2026 1:25:12 PM   C:\MGU\desk\webp\biology\carbon-cycle.png
8/7/2026 1:25:11 PM   8/7/2026 1:25:12 PM   C:\MGU\desk\webp\biology\glucose.png
8/7/2026 1:31:43 PM   8/7/2026 1:31:43 PM   C:\MGU\desk\webp\biology\digestive-system.png
8/7/2026 1:31:44 PM   8/7/2026 1:31:44 PM   C:\MGU\desk\webp\biology\respitory-system.png
8/7/2026 1:31:44 PM   8/7/2026 1:31:44 PM   C:\MGU\desk\webp\biology\nervous-system.png
8/7/2026 1:31:44 PM   8/7/2026 1:31:44 PM   C:\MGU\desk\webp\biology\circulatory-system.png
8/7/2026 1:31:45 PM   8/7/2026 1:31:45 PM   C:\MGU\desk\webp\biology\skeletal-system.png
8/7/2026 1:41:06 PM   8/20/2026 4:24:04 PM  C:\MGU\library\encyclopedia\biographies\index.html
8/7/2026 1:59:54 PM   8/7/2026 1:59:54 PM   C:\MGU\desk\webp\biology\adaptation.webp
8/7/2026 1:59:55 PM   8/7/2026 1:59:55 PM   C:\MGU\desk\webp\biology\atp.webp
8/7/2026 1:59:55 PM   8/7/2026 1:59:55 PM   C:\MGU\desk\webp\biology\carbon-cycle.webp
8/7/2026 1:59:55 PM   8/7/2026 1:59:55 PM   C:\MGU\desk\webp\biology\circulatory-system.webp
8/7/2026 1:59:55 PM   8/7/2026 1:59:55 PM   C:\MGU\desk\webp\biology\common-ancestry.webp
8/7/2026 1:59:55 PM   8/7/2026 1:59:56 PM   C:\MGU\desk\webp\biology\digestive-system.webp
8/7/2026 1:59:56 PM   8/7/2026 1:59:56 PM   C:\MGU\desk\webp\biology\energy-flow.webp
8/7/2026 1:59:56 PM   8/7/2026 1:59:56 PM   C:\MGU\desk\webp\biology\genetic-drift.webp
8/7/2026 1:59:56 PM   8/7/2026 1:59:56 PM   C:\MGU\desk\webp\biology\glucose.webp
8/7/2026 1:59:56 PM   8/7/2026 1:59:56 PM   C:\MGU\desk\webp\biology\natural-selection.webp
8/7/2026 1:59:56 PM   8/7/2026 1:59:57 PM   C:\MGU\desk\webp\biology\nervous-system.webp
8/7/2026 1:59:57 PM   8/7/2026 1:59:57 PM   C:\MGU\desk\webp\biology\respitory-system.webp
8/7/2026 1:59:57 PM   8/7/2026 1:59:57 PM   C:\MGU\desk\webp\biology\skeletal-system.webp
8/7/2026 1:59:57 PM   8/7/2026 1:59:57 PM   C:\MGU\desk\webp\biology\speciation.webp
8/7/2026 1:59:57 PM   8/7/2026 1:59:57 PM   C:\MGU\desk\webp\biology\sunlight.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:54 PM   C:\MGU\image\infographic\biology\adaptation.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:55 PM   C:\MGU\image\infographic\biology\atp.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:55 PM   C:\MGU\image\infographic\biology\carbon-cycle.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:55 PM   C:\MGU\image\infographic\biology\circulatory-system.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:55 PM   C:\MGU\image\infographic\biology\common-ancestry.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:56 PM   C:\MGU\image\infographic\biology\digestive-system.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:56 PM   C:\MGU\image\infographic\biology\glucose.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:57 PM   C:\MGU\image\infographic\biology\nervous-system.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:56 PM   C:\MGU\image\infographic\biology\natural-selection.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:56 PM   C:\MGU\image\infographic\biology\energy-flow.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:56 PM   C:\MGU\image\infographic\biology\genetic-drift.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:57 PM   C:\MGU\image\infographic\biology\respitory-system.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:57 PM   C:\MGU\image\infographic\biology\skeletal-system.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:57 PM   C:\MGU\image\infographic\biology\speciation.webp
8/7/2026 2:00:46 PM   8/7/2026 1:59:57 PM   C:\MGU\image\infographic\biology\sunlight.webp
8/7/2026 2:16:51 PM   8/7/2026 2:16:51 PM   C:\MGU\desk\webp\biology\muscular-system.png
8/7/2026 2:16:51 PM   8/7/2026 2:16:52 PM   C:\MGU\desk\webp\biology\immune-system.png
8/7/2026 2:16:52 PM   8/7/2026 2:16:52 PM   C:\MGU\desk\webp\biology\urinary-system.png
8/7/2026 2:16:52 PM   8/7/2026 2:16:52 PM   C:\MGU\desk\webp\biology\reproductive-system.png
8/7/2026 2:18:55 PM   8/7/2026 2:18:55 PM   C:\MGU\desk\webp\biology\immune-system.webp
8/7/2026 2:18:55 PM   8/7/2026 2:18:56 PM   C:\MGU\desk\webp\biology\muscular-system.webp
8/7/2026 2:18:56 PM   8/7/2026 2:18:56 PM   C:\MGU\desk\webp\biology\reproductive-system.webp
8/7/2026 2:18:56 PM   8/7/2026 2:18:56 PM   C:\MGU\desk\webp\biology\urinary-system.webp
8/7/2026 2:19:18 PM   8/7/2026 2:18:56 PM   C:\MGU\image\infographic\biology\urinary-system.webp
8/7/2026 2:19:18 PM   8/7/2026 2:18:56 PM   C:\MGU\image\infographic\biology\muscular-system.webp
8/7/2026 2:19:18 PM   8/7/2026 2:18:55 PM   C:\MGU\image\infographic\biology\immune-system.webp
8/7/2026 2:19:18 PM   8/7/2026 2:18:56 PM   C:\MGU\image\infographic\biology\reproductive-system.webp
8/7/2026 2:23:03 PM   8/7/2026 2:23:03 PM   C:\MGU\desk\webp\biology\endocrine-system.png
8/7/2026 2:29:06 PM   8/7/2026 2:29:06 PM   C:\MGU\desk\0-priority\malone doctrine\You are completely correct to hig...
8/7/2026 2:29:22 PM   8/7/2026 2:29:22 PM   C:\MGU\desk\0-priority\leaders\Read about Frederick Douglass’s scathing ...
8/7/2026 2:39:54 PM   8/7/2026 2:39:54 PM   C:\MGU\desk\webp\biology\classification-of-life.png
8/7/2026 2:39:54 PM   8/7/2026 2:39:55 PM   C:\MGU\desk\webp\biology\classification-of-life-2.png
8/7/2026 2:39:56 PM   8/7/2026 2:39:56 PM   C:\MGU\desk\webp\biology\classification-of-life-4.png
8/7/2026 2:39:56 PM   8/7/2026 2:39:56 PM   C:\MGU\desk\webp\biology\classification-of-life-3.png
8/7/2026 2:47:44 PM   8/7/2026 2:47:44 PM   C:\MGU\desk\webp\biology\doamins.png
8/7/2026 2:51:40 PM   8/7/2026 2:51:40 PM   C:\MGU\desk\webp\biology\classification-of-life-2.webp
8/7/2026 2:51:40 PM   8/7/2026 2:51:41 PM   C:\MGU\desk\webp\biology\classification-of-life-3.webp
8/7/2026 2:51:41 PM   8/7/2026 2:51:41 PM   C:\MGU\desk\webp\biology\classification-of-life-4.webp
8/7/2026 2:51:41 PM   8/7/2026 2:51:41 PM   C:\MGU\desk\webp\biology\classification-of-life.webp
